id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
983266587713434620,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,537688652,Carrie,,Somerset,45.4174114,-75.70315839999999,Entire home/apt,160,30,0,,,1,270,0,
983302446960787077,Bungalow in Ottawa · ★5.0 · 1 bedroom · 2 beds · 1 bath,255643613,Veronique,,College,45.35375778029831,-75.74346588914085,Entire home/apt,110,1,9,2023-11-10,3.10,2,0,9,STR-827-557
983860899391941058,Rental unit in Ottawa · 1 bedroom · 1 bed · 2 baths,510569116,Carlos,,Rideau-Vanier,45.42357272096191,-75.67948065915162,Private room,112,4,1,2023-09-30,0.37,6,269,1,STR-245-653
983973892612755741,Home in Ottawa · 1 bedroom · 1 bed · 2 shared baths,27169033,Emma K.,,Alta Vista,45.39373891640785,-75.6668625324923,Private room,55,30,1,2023-11-01,0.63,2,161,1,
983993497178853685,Home in Ottawa · 2 bedrooms · 2 beds · 1.5 baths,28649179,Jamie,,Capital,45.39567557370997,-75.67742563356582,Entire home/apt,205,2,0,,,2,162,0,STR-835-989
984043812042891719,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,180287460,Susan & John,,Somerset,45.413656671004645,-75.70950092062755,Entire home/apt,104,1,2,2023-10-13,0.83,1,0,2,STR-825-973
984044161448419303,Rental unit in Ottawa · ★4.62 · 2 bedrooms · 3 beds · 1 bath,473825402,Devon And Helen,,Rideau-Vanier,45.43531979999999,-75.69225780000001,Entire home/apt,119,1,21,2023-12-13,8.08,1,359,21,STR-825-481
984046364881931871,Rental unit in Ottawa · ★4.56 · 1 bedroom · 2 beds · 1 bath,490391168,Cedric,,Rideau-Vanier,45.43535259999999,-75.69228939999999,Entire home/apt,71,1,16,2023-12-08,5.78,1,347,16,STR-837-664
984081176088125974,Home in Ottawa · ★4.86 · 1 bedroom · 1 bed · 1 private bath,425877032,Debra,,Barrhaven,45.24311,-75.73457,Private room,61,1,7,2023-12-02,2.41,5,262,7,STR-836-665
984090685457734843,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,425877032,Debra,,Barrhaven,45.2435825730188,-75.73259365566999,Private room,54,1,1,2023-09-28,0.37,5,0,1,STR-836-665
984094173570961251,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,425877032,Debra,,Barrhaven,45.24320182479884,-75.7339235488358,Private room,54,1,3,2023-12-03,1.02,5,262,3,STR-836-665
984100077920220920,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,425877032,Debra,,Barrhaven,45.243385738818645,-75.73445440540209,Private room,54,1,3,2023-11-24,1.05,5,262,3,STR-836-665
984214493686976421,Home in Ottawa · 2 bedrooms · 2 beds · 1.5 baths,67179584,Ike,,Rideau-Vanier,45.42922,-75.6953,Entire home/apt,300,30,1,2023-11-14,0.86,6,365,1,
984233230828220321,Home in Ottawa · 1 bedroom · 2 beds · 1 bath,67179584,Ike,,Rideau-Vanier,45.43265933183579,-75.69360231432753,Entire home/apt,200,30,1,2023-11-30,1,6,365,1,
984746922233138147,Home in Ottawa · 4 bedrooms · 4 beds · 2.5 baths,425877032,Debra,,Barrhaven,45.24301,-75.73304,Entire home/apt,160,2,0,,,5,262,0,STR-836-665
984792608795019653,Home in Ottawa · ★4.80 · 4 bedrooms · 4 beds · 4.5 baths,441975107,Genie,,Kitchissippi,45.3882822419506,-75.74086160208907,Entire home/apt,275,2,4,2023-11-30,1.54,1,0,4,STR-836-468
984872830332547622,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,36375024,Valentina,,Bay,45.36132372111747,-75.79420622105852,Entire home/apt,80,30,0,,,1,82,0,Exempt
984880280677918205,Rental unit in Ottawa · ★5.0 · 2 bedrooms · 3 beds · 1 bath,538104523,Tony,,Kanata North,45.35588579787889,-75.92242983796092,Entire home/apt,141,2,3,2023-10-22,1.36,1,65,3,STR-836-497
984937708220744726,Home in Ottawa · 5 bedrooms · 5 beds · 4.5 baths,292902845,Ali,,Stittsville-Kanata West,45.266177608761964,-75.9340216401618,Entire home/apt,398,30,0,,,2,292,0,
985089627823855038,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,506503699,Ade,,River,45.36912705312574,-75.66497734046845,Private room,40,30,0,,,2,253,0,
985444342277681566,Home in Ottawa · ★New · 2 bedrooms · 2 beds · 2.5 baths,476264816,Anik,,Rideau-Rockcliffe,45.45007775109491,-75.62995303210343,Entire home/apt,110,30,0,,,1,178,0,
985589959788705875,Home in Ottawa · ★4.0 · 1 bedroom · 1 bath,489610365,Sam,,Barrhaven,45.261014190447426,-75.75590049101889,Private room,55,1,2,2023-10-13,0.80,3,0,2,STR-836-213
985658458464353648,Rental unit in Ottawa · ★New · 2 bedrooms · 2 beds · 1 bath,423768453,Seynabou,,Beacon Hill-Cyrville,45.45009624532081,-75.59870818363271,Entire home/apt,104,1,0,,,6,258,0,STR-834-549
985727583106664453,Condo in Ottawa · 1 bedroom · 2 beds · 1 bath,508223971,Jane,,Somerset,45.39838901706847,-75.70702139890743,Entire home/apt,125,30,0,,,2,309,0,
986162347309925319,Rental unit in Ottawa · 1 bedroom · 1 bed · 2 baths,146743514,Carlos,,Rideau-Vanier,45.423521094487754,-75.68068622266613,Private room,98,4,0,,,22,269,0,STR-246-321
986234939885770819,Rental unit in Ottawa · ★4.90 · 3 bedrooms · 3 beds · 1 bath,475319012,Jasmin,,Somerset,45.418265190962565,-75.6827495990667,Entire home/apt,169,1,10,2023-12-08,3.49,12,259,10,STR-837-023
986307334228272094,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,60924000,Courtney,,Knoxdale-Merivale,45.32689,-75.76627,Entire home/apt,75,30,0,,,1,196,0,
986428922102977170,Home in Ottawa · Studio · 1 bed · 1 bath,37253652,Ameer,,Kitchissippi,45.406021275718125,-75.72206090966843,Entire home/apt,109,30,0,,,4,166,0,
988295530535744148,Rental unit in Ottawa · ★4.0 · 1 bedroom · 2 beds · 1 bath,96525115,Chris,,Rideau-Rockcliffe,45.4229128,-75.65557,Entire home/apt,75,2,4,2023-11-10,1.52,6,255,4,STR-831-538
988344255286289942,Home in Ottawa · 1 bedroom · 1 bed · 1 shared bath,187592779,Yilin,,Knoxdale-Merivale,45.35162630142345,-75.70798813839805,Private room,29,30,0,,,5,266,0,
988587970611219104,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,535737242,Bruno,,Orleans,45.484465266656585,-75.50326027546286,Private room,72,2,0,,,5,269,0,STR-837-046
988652811943913736,Home in Ottawa · ★New · 2 bedrooms · 2 beds · 1 bath,337960317,Gil,,Kanata South,45.289622908159416,-75.88153498459275,Private room,,1,0,,,1,364,0,
988677057486747752,Home in Ottawa · 1 bedroom · 1 bed · 1 shared bath,51628690,Victor,,College,45.354709306381615,-75.73902266477849,Private room,35,30,1,2023-12-03,1,2,336,1,
989121104113535241,Rental unit in Ottawa · 1 bedroom · 2 beds · 1 bath,85297148,Short And Suite,,River,45.37479,-75.73229,Entire home/apt,99,30,0,,,62,73,0,
989244766735660939,Home in Ottawa · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,6441260,Yasmin,,Gloucester-South Nepean,45.27265598747968,-75.7318965795827,Entire home/apt,125,1,3,2023-10-10,1.10,1,262,3,STR-836-569
989376390273366482,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,22924655,Brendan,,Kitchissippi,45.39404243744869,-75.73261525332177,Entire home/apt,132,30,1,2023-12-01,1,1,181,1,
990003533175417370,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,535737242,Bruno,,Orleans,45.483750616288496,-75.50290516727704,Private room,75,2,1,2023-10-09,0.42,5,269,1,STR-837-046
990009346669224194,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,535737242,Bruno,,Orleans,45.48336684016375,-75.50509229271913,Private room,80,2,1,2023-10-10,0.43,5,269,1,STR-837-046
990016258186367106,Home in Ottawa · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,535737242,Bruno,,Orleans,45.48304821446248,-75.50354346303305,Private room,60,2,4,2023-12-07,1.64,5,269,4,STR-837-046
990106578076117871,Home in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,519520561,Nadire,,Kitchissippi,45.39961174944475,-75.74101422378975,Private room,69,30,1,2023-11-14,0.86,3,179,1,
990445485734174372,Home in Ottawa · 1 bedroom · 1 bed · 2 baths,166827066,Marilisa,,Kanata North,45.31819239640981,-75.90873818843029,Private room,73,1,0,,,2,270,0,STR-831-263
990523644936248339,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,224156021,Mariame,,Innes,45.43712,-75.51261,Private room,60,1,0,,,1,269,0,Exempt
990567591785289733,Home in Ottawa · 1 bedroom · 1 bed · 1 bath,351855232,Ify,,Rideau-Goulbourn,45.23672046507458,-75.74692719856134,Private room,80,1,1,2023-10-01,0.38,2,153,1,STR-832-270
991105646197852094,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,538839238,Martins,,Innes,45.42804239916874,-75.51015783247414,Private room,50,7,0,,,2,250,0,STR-838-085
991108513730069219,Home in Ottawa · ★New · 3 bedrooms · 3 beds · 2.5 baths,538839238,Martins,,Innes,45.42761337848153,-75.50972752705724,Private room,,7,0,,,2,0,0,STR-838-085
991309814297064982,Home in Ottawa · 1 bedroom · 1 bath,189281570,Esosa,,Rideau-Goulbourn,45.2372682500652,-75.74907921604512,Entire home/apt,84,1,0,,,1,250,0,STR-836-818
991408012720446783,Home in Ottawa · 4 bedrooms · 4 beds · 2.5 baths,31044600,Rowland,,Knoxdale-Merivale,45.3322995254644,-75.75095387745272,Entire home/apt,160,30,0,,,3,180,0,
993338673784805141,Townhouse in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,427138039,Devang,,Kanata South,45.27443340693724,-75.86709544621071,Private room,85,1,2,2023-10-22,0.86,3,0,2,STR-826-931
993366794936232935,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,527119937,Athinthra,,Stittsville-Kanata West,45.271152114712706,-75.87966185864488,Private room,70,2,4,2023-11-22,1.67,2,90,4,STR-837-106
993468941995356551,Home in Ottawa · 1 bedroom · 1 bed · 1.5 baths,282163591,Shikha,,Kanata South,45.27605233673429,-75.86765658994213,Private room,62,1,1,2023-10-22,0.52,4,163,1,STR-826-931
993574963566323660,Home in Ottawa · Studio · 1 bed · 1 bath,37253652,Ameer,,Kitchissippi,45.40631972340498,-75.72199690720481,Entire home/apt,88,30,1,2023-12-02,1,4,180,1,
993583408930378713,Home in Ottawa · 3 bedrooms · 3 beds · 2.5 baths,37253652,Ameer,,Kitchissippi,45.40461290736802,-75.72277183862155,Entire home/apt,200,30,0,,,4,127,0,
993657454392185584,Home in Priv · ★5.0 · 3 bedrooms · 4 beds · 2 baths,540064176,Mamie-Esther,,Gloucester-Southgate,45.3425282,-75.6248413,Entire home/apt,225,1,4,2023-10-22,1.69,1,0,4,STR-837-119
993754099414920759,Home in Ottawa · ★4.89 · 1 bedroom · 2 beds · 1 shared bath,98873806,Md,,Alta Vista,45.398767224919936,-75.63878754281457,Private room,55,2,8,2023-12-02,3.43,2,0,8,STR-828-455
993928566719854203,Rental unit in Ottawa · 1 bedroom · 1 bed · 2 baths,146743514,Carlos,,Rideau-Vanier,45.42222127098585,-75.67885294857385,Private room,109,30,0,,,22,364,0,STR-435-133
994209707412994900,Rental unit in Ottawa · ★5.0 · 2 bedrooms · 3 beds · 1 bath,214838802,Moonisah,,Rideau-Rockcliffe,45.42881182974108,-75.666970865414,Entire home/apt,109,2,4,2023-12-14,1.88,1,77,4,STR-826-208
994233513037341756,Home in Ottawa · ★New · 3 bedrooms · 3 beds · 3.5 baths,77398011,Vincent,,Kanata South,45.271549841448284,-75.8612427748603,Entire home/apt,159,2,0,,,1,253,0,STR-836-944
994797475653180465,Home in Ottawa · 2 bedrooms · 2 beds · 2.5 baths,146143990,Yu,,Gloucester-South Nepean,45.314101948731164,-75.59156921511851,Entire home/apt,125,30,1,2023-11-30,1,2,269,1,
994982244915946181,Home in Ottawa · ★New · 3 bedrooms · 3 beds · 3 baths,186027642,Michelle,,Capital,45.39888859215,-75.68745980108784,Entire home/apt,282,3,2,2023-12-07,2,1,109,2,STR-837-329
995018688941630622,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,503042780,Scott And Cheryl,,Rideau-Vanier,45.430713711989895,-75.69094168153327,Entire home/apt,72,30,1,2023-11-11,0.79,1,351,1,STR-829-177
995662114656194043,Home in Ottawa · 4 bedrooms · 7 beds · 3.5 baths,85297148,Short And Suite,,West Carleton-March,45.31518620439514,-75.97416261439486,Entire home/apt,713,2,1,2023-10-20,0.50,62,287,1,STR-823-604
995695325839666964,Rental unit in Ottawa · ★4.33 · 1 bedroom · 1 bed · 1 bath,85297148,Short And Suite,,Rideau-Vanier,45.43398820396437,-75.65205066137747,Entire home/apt,82,2,3,2023-12-03,1.34,62,295,3,STR-825-112
996256319714601019,Bed and breakfast in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,140827590,Tina,,Somerset,45.40989299643953,-75.70175146517919,Private room,118,1,4,2023-11-15,1.90,1,303,4,Exempt
996651631296120997,Home in Ottawa · ★4.85 · 2 bedrooms · 2 beds · 1 bath,540726247,Kritika,,Rideau-Goulbourn,45.25214190000001,-75.8988621,Entire home/apt,164,1,13,2023-12-16,6.72,4,352,13,STR-837-037
996742545872741209,Home in Ottawa · 1 bedroom · 1 bed · 1.5 shared baths,519520561,Nadire,,Kitchissippi,45.399773077373574,-75.74112666832619,Private room,65,30,0,,,3,270,0,
996742978427913357,Rental unit in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,159881012,Kingsley,,River,45.37636234147598,-75.72129912922054,Entire home/apt,75,3,0,,,1,269,0,STR-234-446
996930038418208658,Townhouse in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,358010732,Justin,,Gloucester-South Nepean,45.26868057580609,-75.69115535741656,Private room,98,1,2,2023-10-20,0.91,2,0,2,Exempt
997785522267827373,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,3864593,Jennifer,,Kitchissippi,45.39065118718805,-75.75054416957843,Entire home/apt,130,2,2,2023-10-21,0.94,1,259,2,STR-836-592
997839546379686090,Rental unit in Ottawa · 1 bedroom · 1 bed · 1 bath,7162634,Kathryn,,Capital,45.4000551,-75.6775895,Private room,125,2,2,2023-11-07,1.03,2,267,2,STR-123-123
998028862876580247,Home in Ottawa · 1 bedroom · 1 bed · 1 bath,38949521,Babatope,,Gloucester-South Nepean,45.25434758070139,-75.69328291184006,Private room,79,1,0,,,5,255,0,STR-836-921
998431490298238830,Home in Ottawa · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,546491834,Jacob,,Capital,45.3956877,-75.6788069,Entire home/apt,396,30,3,2023-12-10,3,1,238,3,STR-826-842
998600983886778741,Home in Ottawa · ★New · 4 bedrooms · 4 beds · 2 baths,18292018,Lily,,Cumberland,45.505052804401565,-75.45421506594828,Entire home/apt,344,1,1,2023-10-17,0.48,5,327,1,STR-825-978
998697936882867884,Home in Ottawa · ★New · 3 bedrooms · 3 beds · 2.5 baths,480496590,John,,Gloucester-South Nepean,45.26437558695351,-75.69516321331955,Entire home/apt,240,1,0,,,1,259,0,STR-837-673
998882351522247902,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,541182200,Rezwana,,Cumberland,45.4511794,-75.4681725,Private room,65,1,8,2023-12-07,3.64,1,85,8,STR-836-947
999874340600620334,Home in Ottawa · ★5.0 · 5 bedrooms · 5 beds · 4.5 baths,52810809,Natalie,,Osgoode,45.3050148,-75.5955121,Entire home/apt,305,1,5,2023-12-01,2.31,8,0,5,STR-837-139
1000040277847035885,Home in Ottawa · ★New · 4 bedrooms · 4 beds · 3.5 baths,213657085,Andy,,Barrhaven,45.26107919692819,-75.75223144623048,Entire home/apt,253,2,1,2023-10-14,0.45,3,176,1,STR-837-024
1000694179581164297,Rental unit in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,43429280,Sarah,,Capital,45.406033033335795,-75.6766271885247,Entire home/apt,104,30,1,2023-12-02,1,1,51,1,Exempt
1000712361345314348,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 shared bath,105160450,Jane,,Kanata North,45.30685371143241,-75.92518913586976,Private room,70,1,0,,,1,269,0,STR-451-235
1000936060134114784,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 shared bath,98873806,Md,,Alta Vista,45.39892637220354,-75.63940409436077,Private room,53,2,2,2023-12-02,1.76,2,246,2,STR-828-455
1001070835336059959,Home in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,540726247,Kritika,,Rideau-Goulbourn,45.253229417376296,-75.89821653965016,Private room,125,1,3,2023-11-15,1.61,4,257,3,STR-837-037
1001118756021923059,Home in Ottawa · ★3.33 · 1 bedroom · 1 bed · 1 bath,400584769,Shane,,Orleans,45.46524241000153,-75.4979632090848,Private room,27,1,3,2023-12-01,2.73,3,243,3,Exempt
1001298258893709614,Home in Ottawa · ★New · 3 bedrooms · 3 beds · 1 bath,510795945,Pricila,,Rideau-Vanier,45.43790657708884,-75.66968836637112,Entire home/apt,115,30,0,,,1,38,0,
1001423278719674381,Bed and breakfast in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,541693612,Olufemi,,Kanata South,45.308099891661065,-75.90510050002119,Private room,90,1,0,,,1,269,0,Exempt
1001486804427523498,Home in Ottawa · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,475319012,Jasmin,,Rideau-Vanier,45.431753775027275,-75.67938287662068,Entire home/apt,240,1,5,2023-12-11,2.42,12,246,5,STR-837-033
1001738087920272055,Home in Ottawa · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,49990901,Murtaza,,Barrhaven,45.266805292436025,-75.77225910148249,Entire home/apt,168,1,13,2023-12-10,7.36,1,339,13,STR-837-278
1001821028121625261,Home in Ottawa · ★New · 1 bedroom · 1.5 baths,519520561,Nadire,,Kitchissippi,45.39978875267664,-75.74027111588016,Private room,75,30,0,,,3,269,0,
1002728761507641306,Townhouse in Ottawa · ★New · 1 bedroom · 1.5 shared baths,427138039,Devang,,Kanata South,45.27422536700892,-75.86705564971163,Private room,65,1,2,2023-12-05,1.33,3,180,2,STR-826-931
1002997060628847234,Townhouse in Ottawa · ★New · 3 bedrooms · 3 beds · 2.5 baths,224889769,Eddy,,Stittsville-Kanata West,45.28588863162453,-75.93369581949628,Entire home/apt,198,2,2,2023-11-23,1.62,6,356,2,STR-831-218
1003103619898723503,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,542015717,Abby,,Barrhaven,45.25368537146942,-75.73062259568627,Private room,36,30,0,,,1,269,0,
1003749773268248310,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1.5 baths,144913442,Rajal,,Rideau-Goulbourn,45.18430812494859,-75.84736570489349,Private room,84,1,0,,,2,179,0,STR-835-744
1003761963434195474,Home in Ottawa · ★New · 2 bedrooms · 2 beds · 1.5 baths,144913442,Rajal,,Rideau-Goulbourn,45.18336013299411,-75.84694686010286,Private room,144,1,0,,,2,179,0,STR-835-744
1004462951793533832,Home in Ottawa · ★New · 3 bedrooms · 3 beds · 1 bath,85297148,Short And Suite,,Kanata South,45.30779,-75.88728,Entire home/apt,128,2,2,2023-11-19,1.62,62,119,2,STR-837-253
1004468815286099675,Rental unit in Ottawa · ★5.0 · 1 bedroom · 1 bed · 1 bath,41604531,Sam,,Rideau-Vanier,45.429827382247204,-75.68433585585258,Entire home/apt,96,1,6,2023-11-22,3.33,39,260,6,Exempt
1004541072799492444,Home in Ottawa · ★4.67 · Studio · 1 bed · 1 bath,485979424,Mohsen,,Kanata South,45.2771836,-75.83966,Private room,65,1,3,2023-11-22,2.65,1,269,3,STR-837-100
1004950834961863787,Home in Ottawa · ★New · 4 bedrooms · 5 beds · 2 baths,3989893,Simone,,College,45.35610795169148,-75.77214118883455,Entire home/apt,207,31,0,,,7,164,0,
1004970245456959159,Home in Ottawa · ★New · 2 bedrooms · 3 beds · 1 bath,95217498,Aurora,,Capital,45.40689705611187,-75.68069798442828,Entire home/apt,66,30,0,,,4,338,0,
1005629207404548975,Home in Ottawa · ★New · 3 bedrooms · 2 beds · 1 bath,215518115,Aaron,,Capital,45.394212895809915,-75.67911144712028,Entire home/apt,155,30,0,,,1,145,0,
1005936143867992849,Home in Ottawa · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,542607845,Maurita,,Barrhaven,45.28905864751777,-75.74158773099694,Entire home/apt,142,2,8,2023-12-17,6.86,1,241,8,STR-837-323
1005993378888208509,Condo in Ottawa · ★5.0 · 1 bedroom · 1 bath,495874746,Dunia,,Rideau-Vanier,45.43204,-75.68574,Entire home/apt,147,1,11,2023-12-15,7.50,1,265,11,STR-837-605
1006657491738747916,Rental unit in Ottawa · ★New · 1 bedroom · 1 bed · 1 bath,384412329,Champa Bhagavathi,,Bay,45.35774732714046,-75.79974079363453,Entire home/apt,120,30,0,,,1,270,0,
1006885839269450003,Home in Ottawa · ★4.78 · 1 bedroom · 1 bed · 1 bath,38949521,Babatope,,Osgoode,45.25359923990669,-75.69138901151373,Private room,53,1,9,2023-12-13,6.43,5,261,9,STR-836-921
1007255752833165423,Home in Ottawa · ★New · 3 bedrooms · 2 beds · 2.5 baths,24783603,Hustlers,,Rideau-Vanier,45.4318,-75.68979,Entire home/apt,104,1,2,2023-11-21,1.62,1,258,2,STR-837-879
1007297854165486635,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 private bath,540726247,Kritika,,Rideau-Goulbourn,45.25291070730092,-75.89952152480699,Private room,82,1,2,2023-10-30,1.18,4,257,2,STR-837-037
1007347382224990252,Home in Ottawa · ★4.92 · 1 bedroom · 1 bed · 1 bath,195497451,Ivan,,River,45.36757331778149,-75.67197462541309,Private room,65,1,12,2023-12-17,8.18,1,184,12,STR-835-371
1007364239767572261,Home in Ottawa · ★New · 1 bedroom · 1 bed · 1 shared bath,137655704,Allan,,Capital,45.406627422569485,-75.67917999272302,Private room,65,1,1,2023-11-20,1,3,83,1,STR-835-450
